Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,Lub_Stress_Index,Thermal_Efficiency,Power_Load_Index
430,2.52,10.99,1.78,76.55,71.56,192.906,0.024874227938201796,4725.7
1495,3.65,13.15,1.86,78.11,81.38,285.1015,0.022855735702170595,19659.25
641,4.32,4.8,2.36,76.17,79.74,329.05440000000004,0.029596183898145986,3076.7999999999997
1380,2.73,5.33,5.83,77.43,77.96,211.3839,0.07478192986378529,7355.400000000001
543,2.63,5.92,1.86,75.55,72.71,198.6965,0.025581071987199566,3214.56
943,2.84,2.65,1.73,78.26,88.0,222.2584,0.019659088675103558,2498.95
499,3.55,4.84,3.47,75.71,82.38,268.77049999999997,0.042121869128202344,2415.16
512,4.86,4.19,7.26,78.28,78.28,380.4408,0.09274398406438629,2145.28
1289,3.5,3.53,2.53,75.78,78.18,265.23,0.032361213563416015,4550.17
1200,3.56,2.19,2.0,74.89,73.85,266.6084,0.027081919149367754,2628.0
642,4.52,6.37,2.09,75.55,72.25,341.48599999999993,0.02892733163635548,4089.54
811,1.84,11.73,2.46,76.93,76.04,141.55120000000002,0.03235138974863364,9513.03
1007,3.55,3.14,1.48,76.8,76.34,272.64,0.019386950564978966,3161.98
649,1.76,0.67,2.95,77.95,77.75,137.192,0.03794211730648009,434.83000000000004
1069,4.23,5.82,2.02,77.51,85.86,327.86730000000006,0.023526668585293665,6221.58
510,5.08,5.57,2.13,75.28,84.51,382.42240000000004,0.025204114873492497,2840.7000000000003
1115,4.15,7.17,1.46,79.04,89.74,328.0160000000001,0.016269220384530825,7994.55
996,2.61,6.8,1.94,78.02,73.01,203.63219999999998,0.026571698867045763,6772.8
1082,1.73,5.08,0.93,75.5,80.12,130.615,0.011607587168299155,5496.56
1127,2.39,5.04,1.48,76.55,87.71,182.9545,0.01687378669777828,5680.08
1341,4.47,6.07,0.96,76.76,76.72,343.1172,0.012513032779844528,8139.870000000001
763,2.33,9.11,2.69,74.31,74.53,173.1423,0.03609284367464864,6950.929999999999
530,2.77,8.65,3.77,76.16,76.1,210.9632,0.04954007233376185,4584.5
577,3.61,6.18,1.81,77.17,81.37,278.5837,0.022244067562484014,3565.8599999999997
997,4.64,2.5,1.81,75.66,71.45,351.06239999999997,0.025332396734444124,2492.5
778,2.78,1.49,1.64,76.46,83.42,212.55879999999996,0.01965955170707843,1159.22
872,2.45,7.05,2.3,75.31,78.86,184.50950000000003,0.029165606243265755,6147.599999999999
537,4.89,8.11,1.33,77.28,77.48,377.8992,0.01716571797035132,4355.07
1094,0.34,2.16,1.63,83.5,79.5,28.39,0.020503142075076468,2363.04
956,3.81,0.9,2.67,76.64,84.19,291.9984,0.031713976515740996,860.4
931,3.37,5.23,2.33,75.55,66.19,254.6035,0.035201686780225595,4869.13
459,4.02,7.48,2.15,76.17,78.5,306.2034,0.02738853154286222,3433.32
797,3.44,13.98,1.0,77.8,87.77,267.632,0.01139341330825871,11142.06
606,2.14,6.03,1.44,78.26,69.76,167.4764,0.02064219887583158,3654.1800000000003
892,4.41,10.18,2.92,76.33,71.36,336.6153,0.04091927677700718,9080.56
436,4.11,6.18,2.7,82.11,66.18,337.4721,0.04079781795137232,2694.48
896,2.08,4.6,2.06,82.71,76.21,172.0368,0.02703056986870885,4121.599999999999
959,1.82,7.97,1.14,73.82,88.6,134.3524,0.012866815703519672,7643.23
560,3.63,6.85,1.23,87.51,67.62,317.6613,0.018189881959496897,3836.0
655,2.92,6.73,2.6,73.77,78.23,215.40839999999997,0.033235327465764096,4408.150000000001
888,2.36,6.77,2.05,82.16,78.69,193.89759999999998,0.026051591555268577,6011.759999999999
719,3.29,8.24,1.48,77.9,71.67,256.291,0.020650199434882176,5924.56
848,4.05,7.72,1.69,76.04,70.79,307.962,0.023873425077917065,6546.5599999999995
681,2.38,6.01,2.64,82.29,79.6,195.8502,0.033165824979167716,4092.81
766,2.89,14.8,2.81,74.59,70.71,215.56510000000003,0.039739776588915775,11336.800000000001
654,3.3,4.08,2.35,74.71,73.68,246.54299999999998,0.03189467536717218,2668.32
1024,2.97,5.43,2.7,75.55,84.19,224.3835,0.03207031333052461,5560.32
580,2.12,4.77,2.18,77.69,82.36,164.7028,0.026469156572467633,2766.6
565,4.01,7.25,1.26,80.84,88.41,324.1684,0.014251779860674147,4096.25
467,4.29,9.31,2.1,75.56,72.75,324.1524,0.028865975413611626,4347.77
863,2.66,5.94,1.73,78.41,89.31,208.5706,0.019370728992192474,5126.22
847,3.09,10.82,5.55,76.23,76.33,235.5507,0.07271058919028046,9164.54
1304,3.02,10.56,5.73,85.63,74.69,258.6026,0.07671708706425398,13770.24
918,4.45,9.28,1.46,75.79,79.62,337.26550000000003,0.018337098927769538,8519.039999999999
759,3.68,13.21,4.09,78.33,82.03,288.25440000000003,0.04985980130930131,10026.390000000001
1000,2.66,6.7,3.47,73.46,84.69,195.40359999999998,0.040972955369824614,6700.0
550,1.86,4.52,1.59,81.59,78.86,151.75740000000002,0.020162310402953285,2485.9999999999995
703,3.39,3.38,1.46,76.34,71.14,258.7926,0.02052290968190755,2376.14
538,2.41,11.46,1.73,74.03,70.8,178.41230000000002,0.024435024797312882,6165.4800000000005
1132,2.52,8.8,3.61,78.68,72.12,198.27360000000002,0.05005545617644811,9961.6
882,4.26,11.67,2.31,78.03,78.76,332.4078,0.02932960521462605,10292.94
373,3.62,8.26,2.39,73.14,78.97,264.7668,0.030264653632435908,3080.98
1365,4.31,8.69,1.34,80.06,82.2,345.05859999999996,0.016301701179841706,11861.849999999999
658,3.51,5.33,2.55,76.7,77.77,269.217,0.03278898896888402,3507.14
877,2.65,4.91,2.88,76.55,78.94,202.8575,0.036483400496148906,4306.07
1408,2.27,8.21,2.15,75.88,74.74,172.24759999999998,0.028766386303667874,11559.68
922,2.09,4.14,2.89,80.43,82.49,168.0987,0.03503454539525453,3817.08
1145,3.7,9.56,2.36,74.17,84.87,274.42900000000003,0.02780723131763505,10946.2
454,1.83,5.0,4.59,77.18,70.88,141.23940000000002,0.06475732720692336,2270.0
487,2.94,7.95,2.95,78.12,72.38,229.6728,0.040757109594209785,3871.65
724,4.99,9.53,1.26,74.99,79.27,374.20009999999996,0.015895040255450958,6899.719999999999
846,2.61,5.32,4.64,76.07,80.26,198.54269999999997,0.057812103437315784,4500.72
1369,2.1,3.78,2.35,85.41,75.18,179.361,0.031258309223422556,5174.82
929,3.23,7.96,2.83,74.3,76.39,239.98899999999998,0.03704672901600615,7394.84
915,3.57,6.57,1.83,77.74,76.62,277.5318,0.023884100250052172,6011.55
1230,1.97,7.81,1.86,76.27,74.97,150.25189999999998,0.02480992066027469,9606.3
1116,3.76,4.35,3.13,74.53,81.76,280.2328,0.038282774182635246,4854.599999999999
1076,2.32,6.17,0.88,77.43,86.32,179.6376,0.010194623471429163,6638.92
414,2.21,5.25,1.91,77.28,80.86,170.7888,0.023621070539071167,2173.5
476,2.47,0.44,1.69,77.21,74.0,190.7087,0.02283783475164395,209.44
872,4.81,3.25,2.32,73.83,66.78,355.12229999999994,0.034740935199021376,2834.0
587,0.11,6.22,1.59,76.03,75.0,8.3633,0.02119999717333371,3651.14
871,2.69,4.59,4.74,87.08,83.59,234.24519999999998,0.05670534074586185,3997.89
1206,3.74,6.1,1.02,75.2,82.57,281.24800000000005,0.01235315340279116,7356.599999999999
754,2.34,6.76,4.55,75.51,74.79,176.6934,0.060837002161117495,5097.04
811,3.21,5.43,1.94,76.59,76.64,245.8539,0.02531314909797115,4403.73
523,4.04,6.64,2.15,78.43,90.31,316.85720000000003,0.02380688475175675,3472.72
1302,1.83,6.45,1.45,77.2,80.03,141.276,0.018118203408946217,8397.9
636,2.77,6.72,3.1,76.81,83.64,212.7637,0.037063601498852045,4273.92
1016,1.98,3.41,3.41,77.44,77.28,153.3312,0.044125253089382366,3464.56
874,2.43,1.18,1.49,83.06,81.27,201.8358,0.01833394631057631,1031.32
813,4.13,10.55,1.94,74.87,73.79,309.2131,0.026290821752158588,8577.150000000001
1024,3.64,7.23,2.53,77.52,80.78,282.1728,0.031319629695515015,7403.52
1140,3.53,5.96,0.74,75.35,70.44,265.98549999999994,0.01050539317072783,6794.4
1060,2.81,6.86,1.32,84.64,77.68,237.8384,0.016992788749640993,7271.6
428,4.02,4.39,1.87,75.62,90.81,303.9924,0.020592443498244302,1878.9199999999998
795,3.66,6.08,4.64,76.28,68.68,279.1848,0.06755968730930585,4833.6
552,1.6,5.38,1.5,76.34,80.32,122.144,0.018675296479669264,2969.7599999999998
574,2.86,12.45,2.49,82.58,81.13,236.1788,0.030691479022374093,7146.299999999999
619,4.37,7.68,1.51,77.44,78.06,338.4128,0.019344091808340787,4753.92
1016,3.75,6.55,1.16,75.59,78.94,283.46250000000003,0.014694702977615532,6654.8
1131,3.51,8.61,2.27,75.65,73.91,265.5315,0.03071302520456972,9737.91
594,3.79,5.18,1.81,74.78,89.38,283.4162,0.020250613084514087,3076.9199999999996
461,2.49,10.65,2.08,76.28,84.54,189.93720000000002,0.024603734965254913,4909.650000000001
551,1.98,6.8,2.16,74.8,76.74,148.10399999999998,0.028146986167971573,3746.7999999999997
759,4.8,5.96,2.56,77.34,80.1,371.232,0.03196004594755981,4523.64
539,4.62,6.7,2.68,77.85,81.95,359.667,0.032702863611609075,3611.3
691,4.55,9.37,1.69,77.08,93.78,350.714,0.01802089805705928,6474.669999999999
1178,3.88,6.06,2.76,81.3,82.5,315.44399999999996,0.033454541399449526,7138.679999999999
864,3.21,5.63,3.22,75.06,82.35,240.9426,0.03910139173024994,4864.32
1317,5.16,7.03,2.28,76.68,87.85,395.66880000000003,0.02595332658470955,9258.51
889,5.15,5.4,2.77,77.79,82.1,400.61850000000004,0.03373933815598804,4800.6
1075,1.8,3.09,4.21,76.17,76.71,137.106,0.05488201604979585,3321.75
1137,2.82,6.45,2.53,77.48,77.55,218.4936,0.03262410926832891,7333.650000000001
544,2.05,4.29,4.91,75.71,94.07,155.20549999999997,0.052195168258194084,2333.76
552,3.23,6.8,2.1,82.3,74.13,265.829,0.028328608076540123,3753.6
669,2.46,8.38,1.85,76.51,79.45,188.21460000000002,0.023285082028309374,5606.22
1374,3.29,7.23,2.59,76.54,81.31,251.81660000000002,0.03185339664821096,9934.02
790,2.93,3.81,2.79,75.92,81.67,222.4456,0.034161866761128104,3009.9
500,3.47,6.79,1.67,73.94,77.8,256.5718,0.021465292870784976,3395.0
617,2.15,6.94,2.16,74.66,77.33,160.51899999999998,0.027932234846471636,4281.9800000000005
963,2.37,4.73,1.69,76.29,83.7,180.80730000000003,0.020191156488511768,4554.990000000001
543,1.92,5.53,2.43,77.62,85.35,149.03040000000001,0.028470998421675643,3002.79
800,2.75,4.99,2.67,84.2,74.92,231.55,0.03563800912466509,3992.0
647,3.85,5.38,2.02,76.74,88.08,295.449,0.022933694035684148,3480.86
789,2.13,3.85,1.52,77.7,81.52,165.501,0.018645728821672126,3037.65
1161,3.92,4.31,1.86,75.43,74.68,295.6856,0.024906263403017753,5003.91
380,2.39,7.58,1.21,78.51,78.79,187.63890000000004,0.01535727689335234,2880.4
900,3.18,3.15,3.32,76.89,74.15,244.51020000000003,0.04477410050248138,2835.0
848,4.98,6.54,0.79,74.66,68.86,371.8068,0.011472551340030302,5545.92
920,2.66,4.02,1.81,76.14,79.98,202.53240000000002,0.022630654834876862,3698.3999999999996
400,2.65,5.13,1.25,76.54,77.53,202.83100000000002,0.016122789098053772,2052.0
854,1.89,5.8,1.97,74.79,83.67,141.3531,0.02354487587607555,4953.2
567,0.61,4.47,1.9,76.96,85.75,46.94559999999999,0.022157431818375296,2534.49
597,4.76,4.11,2.88,73.84,67.85,351.4784,0.04244656706756565,2453.67
710,3.44,5.45,1.31,76.66,87.29,263.7104,0.01500744472362874,3869.5
991,2.64,14.52,2.03,76.93,68.06,203.09520000000003,0.029826619185039784,14389.32
899,2.81,5.58,2.3,76.57,82.48,215.1617,0.027885544630753555,5016.42
674,4.59,6.91,2.33,74.34,78.87,341.2206,0.02954228102671725,4657.34
886,2.64,5.62,1.26,76.36,77.58,201.59040000000002,0.016241297210454083,4979.32
680,4.44,3.56,2.7,78.05,84.84,346.54200000000003,0.03182460728139942,2420.8
1222,2.12,8.83,2.9,74.17,76.72,157.24040000000002,0.03779978652244701,10790.26
908,4.43,6.11,4.58,77.03,81.02,341.24289999999996,0.05652924505933781,5547.88
1005,3.29,11.02,1.11,74.86,68.12,246.2894,0.01629477153629308,11075.1
865,2.68,5.28,2.28,77.32,76.6,207.2176,0.029765009169058852,4567.2
958,5.37,0.85,2.62,76.75,74.7,412.14750000000004,0.035073623149448035,814.3
599,2.38,7.37,1.28,77.14,81.34,183.5932,0.015736413113300575,4414.63
1133,2.92,7.88,1.51,78.04,76.81,227.8768,0.019658896021495113,8928.039999999999
429,2.68,13.32,4.47,77.03,77.08,206.4404,0.05799168941467443,5714.28
497,2.03,5.43,1.76,76.54,72.62,155.3762,0.024235744390561222,2698.71
901,3.21,11.73,6.06,82.19,69.19,263.8299,0.08758489845571636,10568.73
1316,3.7,7.31,2.36,79.98,77.05,295.92600000000004,0.030629457413438362,9619.96
388,1.85,3.08,5.91,76.37,82.29,141.2845,0.07181916735700968,1195.04
1013,3.21,6.73,1.44,74.02,71.69,237.6042,0.020086480668645462,6817.490000000001
935,3.08,5.64,1.54,80.64,75.45,248.37120000000002,0.020410865419368398,5273.4
475,4.56,8.46,1.6,77.31,88.13,352.5336,0.018154996237944376,4018.5000000000005
566,2.88,13.89,2.91,74.23,76.26,213.7824,0.03815892497260359,7861.740000000001
649,4.82,7.46,0.96,84.75,82.54,408.495,0.011630723088112055,4841.54
679,2.67,6.37,4.75,74.86,69.75,199.87619999999998,0.06810034865944822,4325.2300000000005
758,2.96,7.68,4.04,74.79,78.85,221.37840000000003,0.051236518549585476,5821.44
1098,2.61,4.76,2.09,77.78,73.42,203.0058,0.028466354063422215,5226.48
476,4.57,8.13,3.04,76.25,72.58,348.46250000000003,0.041884810983079224,3869.8800000000006
821,4.42,9.13,2.07,76.86,84.52,339.7212,0.024491241778130408,7495.7300000000005
385,4.12,4.9,2.74,77.26,84.56,318.31120000000004,0.03240302360418359,1886.5000000000002
827,3.62,5.01,1.23,76.61,79.94,277.3282,0.015386537980167878,4143.2699999999995
773,4.28,4.37,2.17,77.07,76.74,329.8596,0.028277296289119586,3378.01
472,4.55,4.8,2.57,73.4,68.75,333.97,0.037381812744463595,2265.6
975,2.71,7.36,1.84,75.32,66.6,204.11719999999997,0.027627623479335815,7176.0
718,2.7,5.72,2.07,76.28,73.42,205.95600000000002,0.028193948761379897,4106.96
513,2.84,8.18,1.0,82.66,66.98,234.75439999999998,0.014929827570942434,4196.34
706,3.32,6.61,2.18,75.47,69.86,250.5604,0.03120526321138517,4666.66
685,3.68,3.89,2.57,76.57,79.85,281.7776,0.03218534349588685,2664.65
1443,2.3,16.93,3.14,73.03,75.8,167.969,0.041424796645805194,24429.989999999998
944,2.72,10.58,1.84,77.68,79.87,211.28960000000004,0.023037432948862784,9987.52
711,2.05,7.26,2.2,81.3,80.86,166.665,0.027207515804165743,5161.86
669,2.63,5.58,2.45,76.24,84.54,200.51119999999997,0.028980360896574294,3733.02
826,2.29,12.28,0.29,81.38,81.28,186.3602,0.0035679129468611038,10143.279999999999
963,4.88,7.26,5.34,77.09,77.9,376.1992,0.06854941353666064,6991.38
574,4.94,3.02,2.01,75.64,78.47,373.6616,0.02561488140501065,1733.48
464,3.04,6.0,2.38,83.53,76.22,253.93120000000002,0.031225396060693245,2784.0
412,3.85,0.68,1.14,78.92,82.98,303.84200000000004,0.01373824852515684,280.16
886,5.14,5.1,2.89,75.59,72.08,388.5326,0.040094334060164535,4518.599999999999
653,2.35,6.99,3.43,72.85,76.2,171.1975,0.04501311745234679,4564.47
641,2.49,7.21,1.75,75.48,72.83,187.94520000000003,0.024028556360214698,4621.61
1676,1.81,4.2,1.76,76.35,84.02,138.1935,0.020947390984599978,7039.200000000001
627,4.22,6.91,2.64,77.33,88.63,326.33259999999996,0.029786750559996553,4332.57
734,3.91,7.57,3.15,76.89,85.81,300.6399,0.03670900399615382,5556.38
701,2.26,5.34,0.86,77.34,78.01,174.7884,0.01102422624993895,3743.3399999999997
414,1.87,6.32,5.42,76.22,85.1,142.53140000000002,0.0636897692491458,2616.48
627,2.52,3.52,1.47,78.12,80.23,196.8624,0.01832232103672927,2207.04
828,3.38,4.44,1.47,78.07,80.54,263.8766,0.018251798081475278,3676.32
984,5.16,7.22,1.51,76.29,84.56,393.6564,0.017857140745371244,7104.48
770,4.42,7.49,2.02,73.85,67.81,326.417,0.029789112256435293,5767.3
598,3.13,5.66,1.53,76.21,71.64,238.53729999999996,0.021356780938472788,3384.6800000000003
696,3.47,9.91,1.99,77.05,72.36,267.3635,0.027501378178361225,6897.36
518,3.2,5.62,2.86,74.51,82.41,238.43200000000002,0.03470452193853635,2911.16
618,2.12,6.98,5.49,76.39,85.9,161.9468,0.06391151758888038,4313.64
423,5.57,6.78,3.13,74.77,71.48,416.4689,0.04378846617396947,2867.94
534,4.85,8.05,1.6,75.75,77.47,367.3875,0.02065315339445548,4298.700000000001
821,2.07,3.66,1.8,77.28,72.18,159.96959999999999,0.024937652405423606,3004.86
538,2.21,5.15,1.51,74.75,74.28,165.1975,0.020328484069940214,2770.7000000000003
1640,3.81,6.76,1.68,85.12,66.75,324.3072,0.02516853555527557,11086.4
419,4.57,6.92,1.71,85.64,81.85,391.37480000000005,0.02089187282933747,2899.48
596,2.99,8.13,1.68,81.21,75.58,242.8179,0.02222809973166185,4845.4800000000005
1150,3.33,3.39,3.48,76.85,87.01,255.91049999999998,0.03999539823061737,3898.5
897,2.62,6.62,1.65,76.88,83.44,201.4256,0.019774686028920657,5938.14
414,4.48,4.62,4.22,77.94,79.81,349.1712,0.0528755728761342,1912.68
700,5.26,3.13,1.74,77.8,79.15,409.22799999999995,0.02198357271211968,2191.0
556,3.02,5.96,1.42,75.23,85.87,227.1946,0.016536623205237775,3313.7599999999998
742,3.7,6.03,2.38,83.13,90.48,307.581,0.026304152707321758,4474.26
827,2.67,5.09,3.6,81.58,76.54,217.8186,0.047034224322677766,4209.43
704,2.27,10.01,2.15,76.25,88.93,173.0875,0.02417631573413744,7047.04
681,4.42,6.76,0.11,76.74,76.15,339.19079999999997,0.0014445172101750215,4603.5599999999995
712,2.24,10.67,1.87,76.47,86.87,171.2928,0.021526416308689268,7597.04
424,3.01,5.52,3.51,75.19,87.11,226.32189999999997,0.04029387667387479,2340.48
845,3.33,17.29,2.23,84.04,80.62,279.8532,0.0276606266856082,14610.05
880,2.65,5.97,1.71,76.87,78.15,203.7055,0.021880995280742763,5253.599999999999
523,3.75,5.07,2.34,76.68,82.66,287.55,0.028308731150649507,2651.61
1386,4.28,4.24,5.81,86.69,86.44,371.0332,0.06721424488497861,5876.64
817,2.19,6.26,1.42,79.82,75.21,174.80579999999998,0.018880465512502925,5114.42
887,2.46,13.21,1.62,74.76,84.13,183.9096,0.019255911178424918,11717.27
791,2.95,6.2,1.84,76.16,85.1,224.672,0.021621619080890827,4904.2
1337,3.47,15.29,2.76,76.34,87.97,264.8998,0.03137432859221,20442.73
1240,3.9,10.39,1.58,86.49,87.48,337.311,0.01806126908307395,12883.6
1330,4.09,7.75,1.18,86.06,80.0,351.98539999999997,0.014749998156250228,10307.5
691,3.11,8.88,2.53,76.42,84.95,237.6662,0.029782221332287067,6136.080000000001
547,3.76,5.93,2.29,83.66,90.2,314.56159999999994,0.025388023792902017,3243.71
1294,2.16,4.18,1.35,80.17,85.17,173.1672,0.01585064977684046,5408.92
607,2.84,10.79,2.41,83.81,75.97,238.0204,0.031723044396071556,6549.53
605,1.54,7.92,1.86,74.86,78.41,115.2844,0.023721461073656285,4791.6
966,5.61,15.58,1.71,80.69,68.65,452.6709,0.02490895485667081,15050.28
1449,3.49,5.68,2.61,78.33,82.94,273.37170000000003,0.031468527674399845,8230.32
895,2.21,6.8,4.08,77.1,75.82,170.391,0.053811652095535206,6086.0
1043,4.92,9.16,1.6,75.86,72.56,373.2312,0.022050713609328334,9553.880000000001
524,2.71,10.84,5.54,77.22,68.75,209.2662,0.08058180646082815,5680.16
1172,2.95,13.82,1.11,77.68,81.54,229.15600000000003,0.013612949029562296,16197.04
459,2.94,4.49,0.28,78.18,74.96,229.84920000000002,0.003735325008627934,2060.9100000000003
762,4.36,1.24,2.2,76.33,76.83,332.7988,0.028634644196974597,944.88
657,4.7,5.29,2.06,74.41,77.04,349.727,0.026739352707768338,3475.53
911,4.23,6.87,3.0,76.41,75.07,323.21430000000004,0.03996269615522897,6258.57
474,5.68,8.6,2.45,75.64,70.49,429.6352,0.03475669814772335,4076.3999999999996
866,3.66,8.66,1.22,86.16,80.82,315.3456,0.015095271579402181,7499.56
468,4.65,7.39,2.4,76.73,75.26,356.7945,0.031889445669752096,3458.52
858,2.25,4.96,4.1,77.12,84.53,173.52,0.04850348414722771,4255.68
893,3.43,5.38,2.73,75.82,83.11,260.0626,0.0328480287753545,4804.34
855,0.07,5.1,1.49,74.86,74.39,5.240200000000001,0.020029571174946744,4360.5
930,2.88,8.36,4.44,84.69,71.76,243.9072,0.06187290107679751,7774.799999999999
671,3.05,2.08,1.92,76.93,78.56,234.6365,0.024439915422617687,1395.68
509,2.53,5.06,2.19,77.11,87.67,195.08829999999998,0.02498003593246995,2575.54
533,2.65,7.26,1.63,77.07,79.34,204.23549999999997,0.020544489470066866,3869.58
765,4.03,10.06,1.44,74.74,80.22,301.2022,0.01795063351400729,7695.900000000001
484,3.95,6.54,3.13,81.5,88.5,321.925,0.03536722764212117,3165.36
1059,1.89,9.39,2.39,77.1,76.34,145.719,0.03130730530425657,9944.01
837,4.95,5.16,4.81,75.4,73.8,373.23,0.06517614293006192,4318.92
1110,2.75,5.91,2.92,74.11,70.64,203.8025,0.04133634748919203,6560.1
641,3.05,7.86,1.37,77.07,81.35,235.06349999999998,0.016840809238990877,5038.26
1108,2.2,6.82,1.75,76.0,88.85,167.20000000000002,0.019696114834427143,7556.56
536,3.91,7.42,2.54,84.56,85.27,330.62960000000004,0.029787729589805374,3977.12
510,4.64,3.95,1.86,78.02,74.07,362.01279999999997,0.025111377735739474,2014.5
631,3.42,7.82,2.06,84.91,70.83,290.3922,0.029083717480768392,4934.42
603,2.77,6.97,2.44,77.41,78.5,214.42569999999998,0.03108279858817852,4202.91
715,2.48,2.42,1.68,74.88,79.08,185.70239999999998,0.02124430687350697,1730.3
1065,4.02,3.41,1.85,76.76,82.99,308.5752,0.02229183970456203,3631.65
553,2.8,11.32,2.56,73.67,75.84,206.27599999999998,0.033755269810750284,6259.96
764,2.36,7.38,2.51,75.8,73.78,178.88799999999998,0.034020055025744775,5638.32
372,2.85,3.24,1.36,77.52,73.49,220.932,0.01850591665452216,1205.28
1136,3.54,9.26,2.82,77.38,76.3,273.92519999999996,0.03695936606037142,10519.36
433,2.74,4.82,2.07,77.52,86.44,212.4048,0.023947243874682566,2087.06
598,3.51,5.66,1.57,76.24,78.94,267.6024,0.019888520409358956,3384.6800000000003
1181,3.78,5.58,1.16,87.77,82.15,331.77059999999994,0.014120509541021356,6589.9800000000005
848,3.09,5.8,3.07,75.6,75.6,233.60399999999998,0.04060846023697616,4918.4
649,2.48,5.28,1.37,80.14,68.68,198.7472,0.01994758008917005,3426.7200000000003
399,3.1,6.13,4.85,78.18,71.76,242.35800000000003,0.06758638968974501,2445.87
865,3.79,8.25,1.04,77.01,69.22,291.8679,0.015024557205351459,7136.25
892,1.95,4.99,2.65,77.29,78.28,150.71550000000002,0.033852831648846234,4451.08
1104,4.56,3.49,2.21,79.31,84.73,361.6536,0.026082848332013648,3852.96
988,4.02,6.92,2.64,76.74,82.81,308.49479999999994,0.03188020385458231,6836.96
885,2.97,5.5,1.53,76.15,80.76,226.16550000000004,0.01894501994241952,4867.5
911,5.06,7.94,2.87,77.32,77.9,391.2391999999999,0.036842100533748326,7233.34
984,3.14,7.44,5.72,78.58,84.85,246.7412,0.0674130739642812,7320.96
427,2.62,10.28,1.64,73.98,73.54,193.82760000000002,0.022300785653958977,4389.5599999999995
